DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2012-0542-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,USA,United States of America,Northern America,Americas,"Cleveland, Creek, Oklahoma, Payne districts (Oklahoma province)",,,No,No,No,,,Km2,,,,2012,8.0,3.0,2012,8.0,8.0,1.0,,1809.0,,1809.0,,,,,200000.0,254933.0,78.4521138829003,"[{""adm2_code"":30821,""adm2_name"":""Cleveland""},{""adm2_code"":30826,""adm2_name"":""Creek""},{""adm2_code"":30862,""adm2_name"":""Oklahoma""},{""adm2_code"":30867,""adm2_name"":""Payne""}]",2013-01-31,2023-09-25
2012-0605-CHL,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,CHL,Chile,Latin America and the Caribbean,Americas,"Biobio, Magallanes y Antartica chilena provinces",,,No,No,No,,,Km2,,,,2012,1.0,1.0,2012,1.0,6.0,7.0,,,,,,,15000.0,19120.0,200000.0,254933.0,78.4521138829003,"[{""adm1_code"":887,""adm1_name"":""Biobio""},{""adm1_code"":891,""adm1_name"":""Magallanes y Antartica chilena""}]",2013-04-15,2023-09-25
2012-0608-ECU,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:FR-2012-000167,,ECU,Ecuador,Latin America and the Caribbean,Americas,"Azuay, El Oro, Imbabura, Loja provinces",,,Yes,Yes,No,,,Km2,,,,2012,5.0,1.0,2012,9.0,25.0,5.0,70.0,1875.0,,1945.0,,,,,,,78.4521138829003,"[{""adm1_code"":1135,""adm1_name"":""Azuay""},{""adm1_code"":1141,""adm1_name"":""El Oro""},{""adm1_code"":1145,""adm1_name"":""Imbabura""},{""adm1_code"":1146,""adm1_name"":""Loja""}]",2013-05-22,2023-09-25
2013-0024-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,AUS,Australia,Australia and New Zealand,Oceania,"Dunnaley, Boomer Bay cities (Sorell (M) district, Tasmania province), Sommers Bay (Tasman district, Tasmania province), Bicheno city (Glamorgan/Spring Bay (M) district, Tasmania province); New South Wales, Victoria","Heat wave, dry conditions and gusty winds",,No,No,Yes,,,Km2,,,,2013,1.0,1.0,2013,1.0,17.0,1.0,,450.0,,450.0,,,80000.0,100501.0,98000.0,123114.0,79.6013094233451,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":476,""adm1_name"":""Victoria""},{""adm2_code"":5337,""adm2_name"":""Glamorgan/Spring Bay (M)""},{""adm2_code"":5348,""adm2_name"":""Sorell (M)""},{""adm2_code"":5350,""adm2_name"":""Tasman (M)""}]",2014-03-20,2023-09-25
2013-0030-SLE,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),GLIDE:FR-2013-000003,,SLE,Sierra Leone,Sub-Saharan Africa,Africa,"Blama Gbani community (Bo district, Southern province); Tiama community (Moyamba district, Southern province); Bompilia community (Bonthe district, Southern province); Rogbenk community (Port Loko district, Northern); Pujehun district (Southern province) ",Dry Hamatan wind,,No,No,No,,,Km2,,,,2013,1.0,2.0,2013,1.0,28.0,,,,2257.0,2257.0,,,,,,,79.6013094233451,"[{""adm2_code"":25412,""adm2_name"":""Port Loko""},{""adm2_code"":25414,""adm2_name"":""Bo""},{""adm2_code"":25415,""adm2_name"":""Bonthe""},{""adm2_code"":25416,""adm2_name"":""Moyamba""},{""adm2_code"":25417,""adm2_name"":""Pujehun""}]",2014-03-20,2023-09-25
2013-0209-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,Los Angeles district (California province),"Hot temperatures, gusty winds, dry forest conditions",,No,No,No,,,Km2,,,,2013,5.0,30.0,2013,6.0,8.0,,8.0,12.0,90.0,110.0,,,,,21400.0,26884.0,79.6013094233451,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""}]",2013-11-20,2023-09-25
2013-0210-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Black Forest area (El Paso district, Colorado province)",,,No,No,No,,,Km2,,,,2013,6.0,6.0,2013,6.0,20.0,2.0,,84.0,1533.0,1617.0,,,450000.0,565317.0,500000.0,628130.0,79.6013094233451,"[{""adm2_code"":28942,""adm2_name"":""El Paso""}]",2014-03-20,2023-09-25
2013-0212-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Yarnell area (Yavapai district, Arizona province)",,,No,No,No,,,Km2,,,,2013,6.0,28.0,2013,7.0,12.0,19.0,,,387.0,387.0,,,,,2000.0,2513.0,79.6013094233451,"[{""adm2_code"":28788,""adm2_name"":""Yavapai""}]",2013-07-16,2023-09-25
2013-0315-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,USA,United States of America,Northern America,Americas,"Yosemite valley (Mariposa district, California province)",,,No,No,Yes,,,Km2,,,,2013,8.0,3.0,2013,9.0,1.0,,3.0,,33.0,36.0,,,,,175000.0,219846.0,79.6013094233451,"[{""adm2_code"":28886,""adm2_name"":""Mariposa""}]",2013-09-12,2023-09-25
2013-0331-PRT,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,PRT,Portugal,Southern Europe,Europe,"Aveiro, Viseu provinces (Caramulo)",,,No,No,No,,,Km2,,,,2013,1.0,,2013,8.0,,9.0,,,,,,,,,,,79.6013094233451,"[{""adm1_code"":2386,""adm1_name"":""Aveiro""},{""adm1_code"":2413,""adm1_name"":""Viseu""}]",2013-09-06,2023-09-25
2013-0376-BEN,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),GLIDE:FR-2013-000007,,BEN,Benin,Sub-Saharan Africa,Africa,"Alloya village (Chee-Ahomadegbe, Lalo district, Couffo Province)",,,No,No,No,,,Km2,,,,2013,1.0,6.0,2013,1.0,6.0,1.0,,,2759.0,2759.0,,,,,,,79.6013094233451,"[{""adm2_code"":5902,""adm2_name"":""Lalo""}]",2013-09-23,2023-09-25
2013-0402-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,AUS,Australia,Australia and New Zealand,Oceania,Blue Mountains (C) district (New South Wales province),High temperature and violent winds,,No,No,Yes,,,Km2,,,,2013,10.0,18.0,2013,10.0,31.0,2.0,,990.0,,990.0,,,164000.0,206027.0,268000.0,336678.0,79.6013094233451,"[{""adm2_code"":4959,""adm2_name"":""Blue Mountains (C)""}]",2014-03-20,2023-09-25
2013-0404-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,USA,United States of America,Northern America,Americas,Shasta district (California province),,,No,No,No,,,Km2,,,,2013,9.0,9.0,2013,9.0,15.0,1.0,6.0,15.0,204.0,225.0,,,,,10000.0,12563.0,79.6013094233451,"[{""adm2_code"":28909,""adm2_name"":""Shasta""}]",2013-10-28,2023-09-25
2014-0004-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,AUS,Australia,Australia and New Zealand,Oceania,"Kalamunda (S), Mundaring (S) districts (Perth Hills region, Western Australia province)","Extreme heat, dry conditions and gusty winds",,No,No,No,,,Km2,,,,2014,1.0,13.0,2014,1.0,13.0,2.0,,,168.0,168.0,,,,,25000.0,30905.0,80.8926237222027,"[{""adm2_code"":5493,""adm2_name"":""Kalamunda (S)""},{""adm2_code"":5520,""adm2_name"":""Mundaring (S)""}]",2014-02-07,2023-09-25
2014-0062-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,AUS,Australia,Australia and New Zealand,Oceania,"Mickleham, Craigieburn cities (Hume district, Victoria province), Whittlesea (S), Nillumbik (S) districts (Melbourne north outskirts, Victoria province), Wallan, Kilmore, Beveridge cities (Mitchell (S) district, Victoria province), Warrandyte city (Manningham (C) district, Victoria province), Wunghnu city (Moira (S) district, Victoria province), Glenaladale, Walpa cities (East Gippsland (S) district, Victoria province), Yarram city (Wellington district, Victoria province), Morwell city (Latrobe district, Victoria province), Gisborne (Macedon Ranges district, Victoria province)","Dry and warm winds, high temperature",Industrial accidents|Pollution,No,No,No,,,Km2,,,,2014,2.0,7.0,2014,2.0,28.0,,,,90.0,90.0,,,,,100000.0,123621.0,80.8926237222027,"[{""adm2_code"":5372,""adm2_name"":""East Gippsland (S)""},{""adm2_code"":5386,""adm2_name"":""Hume (C)""},{""adm2_code"":5390,""adm2_name"":""Latrobe (C)""},{""adm2_code"":5392,""adm2_name"":""Macedon Ranges (S)""},{""adm2_code"":5393,""adm2_name"":""Manningham (C)""},{""adm2_code"":5399,""adm2_name"":""Mitchell (S)""},{""adm2_code"":5400,""adm2_name"":""Moira (S)""},{""adm2_code"":5409,""adm2_name"":""Nillumbik (S)""},{""adm2_code"":5424,""adm2_name"":""Wellington (S)""},{""adm2_code"":5427,""adm2_name"":""Whittlesea (C)""}]",2014-02-10,2023-09-25
2014-0118-CHL,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",GLIDE:WF-2014-000050,,CHL,Chile,Latin America and the Caribbean,Americas,Valparaiso province,,,No,No,Yes,,,Km2,,,,2014,4.0,12.0,2014,4.0,21.0,12.0,500.0,10500.0,,11000.0,,,,,34000.0,42031.0,80.8926237222027,"[{""adm1_code"":149630,""adm1_name"":""Valparaiso""}]",2014-05-09,2023-09-25
2014-0165-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Hutchinson district (Texas province), San Diego district (California province)","Excessive heat, drougth and winds",,No,No,No,,,Km2,,,,2014,5.0,11.0,2014,5.0,20.0,2.0,,429.0,,429.0,,,,,100000.0,123621.0,80.8926237222027,"[{""adm2_code"":28901,""adm2_name"":""San Diego""},{""adm2_code"":31316,""adm2_name"":""Hutchinson""}]",2014-05-15,2023-09-25
2015-0010-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,AUS,Australia,Australia and New Zealand,Oceania,"Sampson Flat city (Playford (C) district, South Australia province), Kersbrook (Adelaide Hills (DC) district, Mount Lofty Ranges, South Australia province)",,,No,No,No,,,Km2,,,,2015,1.0,3.0,2015,1.0,8.0,,134.0,,,134.0,,,45000.0,55563.0,51000.0,62972.0,80.9885789905908,"[{""adm2_code"":5257,""adm2_name"":""Adelaide Hills (DC)""},{""adm2_code"":5299,""adm2_name"":""Playford (C)""}]",2015-01-13,2023-09-25
2015-0092-CHL,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,CHL,Chile,Latin America and the Caribbean,Americas,Valparaiso province,High temperatures and wind,,No,No,No,,,Km2,,,,2015,3.0,13.0,2015,3.0,21.0,1.0,32.0,,,32.0,,,,,,,80.9885789905908,"[{""adm1_code"":149630,""adm1_name"":""Valparaiso""}]",2015-03-16,2023-09-25
2015-0137-RUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",GLIDE:FR-2015-000046,,RUS,Russian Federation,Eastern Europe,Europe,"Khakasiya Rep., Chitinskaya Oblast, Aginskiy Buryatskiy A. Okrug provinces","extremely dry weather, high air temperatures and heavy wind",,No,No,No,,,Km2,,,,2015,4.0,12.0,2015,4.0,15.0,30.0,977.0,5000.0,,5977.0,,,,,136820.0,168937.0,80.9885789905908,"[{""adm1_code"":2488,""adm1_name"":""Aginskiy Buryatskiy A. Okrug""},{""adm1_code"":2500,""adm1_name"":""Chitinskaya Oblast""},{""adm1_code"":2517,""adm1_name"":""Khakasiya Rep.""}]",2015-04-14,2023-09-25
2015-0275-CAN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,CAN,Canada,Northern America,Americas,"Saskatchewan, Alberta, British Columbia provinces","Hot, dry and windy conditions",,No,No,No,,,Km2,,,,2015,7.0,1.0,2015,7.0,10.0,,,13000.0,36.0,13036.0,,,,,,,80.9885789905908,"[{""adm1_code"":825,""adm1_name"":""Alberta""},{""adm1_code"":826,""adm1_name"":""British Columbia / Colombie-Britannique""},{""adm1_code"":836,""adm1_name"":""Saskatchewan""}]",2015-07-23,2023-09-25
2015-0312-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,USA,United States of America,Northern America,Americas,"Lake, Napa, Solano, Yolo, Modoc, Colusa districts (California province)","Drought conditions, gusty winds, warm temperatures, lightening",,No,No,Yes,,,Km2,,,,2015,7.0,22.0,2015,8.0,13.0,1.0,,,129.0,129.0,,,,,2000.0,2469.0,80.9885789905908,"[{""adm2_code"":28870,""adm2_name"":""Colusa""},{""adm2_code"":28881,""adm2_name"":""Lake""},{""adm2_code"":28889,""adm2_name"":""Modoc""},{""adm2_code"":28892,""adm2_name"":""Napa""},{""adm2_code"":28912,""adm2_name"":""Solano""},{""adm2_code"":28921,""adm2_name"":""Yolo""}]",2015-08-03,2023-09-25
2015-0385-COD,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,"Katanga, Maniema provinces",,,No,No,No,,,Km2,,,,2015,8.0,24.0,2015,8.0,28.0,3.0,,57003.0,,57003.0,,,,,,,80.9885789905908,"[{""adm1_code"":1071,""adm1_name"":""Katanga""},{""adm1_code"":1073,""adm1_name"":""Maniema""}]",2015-08-31,2023-09-25
2015-0401-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,Valley Fire,USA,United States of America,Northern America,Americas,"California, Idaho, Montana, Oregon, Washington provinces","High temperature, Ligthning",Pollution,No,No,No,,,Km2,,,,2015,8.0,13.0,2015,8.0,31.0,4.0,8.0,600.0,3900.0,4508.0,,,,,150000.0,185211.0,80.9885789905908,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3226,""adm1_name"":""Idaho""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2015-09-04,2023-09-25
2015-0421-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,USA,United States of America,Northern America,Americas,"Lake, Napa, Sonoma, Butte districts (California province)","High tempertaures, gusty winds, dry soil, vast swathes of dried vegetation and brush",,No,No,Yes,,,Km2,,,,2015,9.0,13.0,2015,9.0,20.0,4.0,,,7302.0,7302.0,,,960000.0,1185352.0,1400000.0,1728639.0,80.9885789905908,"[{""adm2_code"":28868,""adm2_name"":""Butte""},{""adm2_code"":28881,""adm2_name"":""Lake""},{""adm2_code"":28892,""adm2_name"":""Napa""},{""adm2_code"":28913,""adm2_name"":""Sonoma""}]",2015-09-28,2023-09-25
2015-0429-IDN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,IDN,Indonesia,South-eastern Asia,Asia,"Jambi, Riau, Sumatera Selatan, Kalimantan Timur, Kalimantan Tengah, Kalimantan Selatan, Kalimantan Barat provinces",,,No,No,Yes,,,Km2,,,,2015,9.0,,2015,12.0,,19.0,,409664.0,,409664.0,,,,,1000000.0,1234742.0,80.9885789905908,"[{""adm1_code"":1518,""adm1_name"":""Jambi""},{""adm1_code"":1522,""adm1_name"":""Kalimantan Barat""},{""adm1_code"":1523,""adm1_name"":""Kalimantan Selatan""},{""adm1_code"":1524,""adm1_name"":""Kalimantan Tengah""},{""adm1_code"":1525,""adm1_name"":""Kalimantan Timur""},{""adm1_code"":73618,""adm1_name"":""Riau""},{""adm1_code"":73622,""adm1_name"":""Sumatera Selatan""}]",2015-09-29,2023-09-25
2015-0514-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,AUS,Australia,Australia and New Zealand,Oceania,"Pinery, Balaklava cities (Wakefield (DC) district, North Mount Lofty Ranges, South Australia province), Roseworthy city (Light (RegC) district, South Australia province)",,,No,No,No,,,Km2,,,,2015,11.0,25.0,2015,11.0,28.0,2.0,30.0,,105.0,135.0,,,120000.0,148169.0,200000.0,246948.0,80.9885789905908,"[{""adm2_code"":5282,""adm2_name"":""Light (RegC)""},{""adm2_code"":5318,""adm2_name"":""Wakefield (DC)""}]",2015-12-01,2023-09-25
2015-0560-AUS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,AUS,Australia,Australia and New Zealand,Oceania,"Wye River, Separation Creek cities (Colac-Otway (S) district, Victoria province)",,,No,No,No,,,Km2,,,,2015,12.0,19.0,2015,12.0,26.0,,,,348.0,348.0,,,,,100000.0,123474.0,80.9885789905908,"[{""adm2_code"":5368,""adm2_name"":""Colac-Otway (S)""}]",2016-01-05,2023-09-25
2015-0613-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,Butte fire,USA,United States of America,Northern America,Americas,"Amador, Calaveras (California)",,,No,No,No,,,Km2,,,,2015,9.0,9.0,2015,9.0,14.0,3.0,,,1425.0,1425.0,,,450000.0,555634.0,400000.0,493897.0,80.9885789905908,"[{""adm2_code"":28867,""adm2_name"":""Amador""},{""adm2_code"":28869,""adm2_name"":""Calaveras""}]",2016-04-07,2023-09-25
2015-0621-COL,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,COL,Colombia,Latin America and the Caribbean,Americas,"Nariño, Tolima, and Valle del Cauca departments","Drought, El Nino",,Yes,No,No,,,Km2,,,,2015,7.0,,2015,10.0,,11.0,,119000.0,,119000.0,,,,,,,80.9885789905908,"[{""adm1_code"":955,""adm1_name"":""Narino""},{""adm1_code"":963,""adm1_name"":""Tolima""},{""adm1_code"":964,""adm1_name"":""Valle Del Cauca""}]",2021-08-04,2023-09-25
2016-0014-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,Yarloop busfires,AUS,Australia,Australia and New Zealand,Oceania,"Yarloop, Cookernup areas (Harvey (S) district, Western Australia province), Hamel, Waroona areas (Waroona (S) district, Western Australia province)",Lighthning,,No,No,Yes,,,Km2,,,,2016,1.0,5.0,2016,1.0,10.0,2.0,,,540.0,540.0,,,50000.0,60968.0,110000.0,134129.0,82.010330903136,"[{""adm2_code"":5489,""adm2_name"":""Harvey (S)""},{""adm2_code"":5560,""adm2_name"":""Waroona (S)""}]",2016-02-02,2023-09-25
2016-0172-CAN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,Fort McMurray wildfires,CAN,Canada,Northern America,Americas,"Fort McMurray city (Wood Buffalo area, Division No. 16 district, Alberta province)",,Explosion,Yes,No,No,,6000.0,Km2,,,,2016,5.0,1.0,2016,7.0,4.0,,,88000.0,,88000.0,,,2900000.0,3536140.0,4000000.0,4877434.0,82.010330903136,"[{""adm2_code"":12535,""adm2_name"":""Division No. 16""}]",2016-05-23,2023-09-25
2016-0187-IND,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,IND,India,Southern Asia,Asia,"Uttarakhand province (including Almora, Pauri Garhwal, Chamoli districts)",Combination of well above normal tempertaure and lack of rainfall,,No,No,No,,,Km2,,,,2016,2.0,1.0,2016,5.0,2.0,7.0,,,,,,,,,,,82.010330903136,"[{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2016-06-10,2023-09-25
2016-0187-NPL,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,NPL,Nepal,Southern Asia,Asia,"Dhanusha, Mahottari, Sindhuli (Janakpur), Rupandehi, Argakhanchi (Lumbini), Bardiya (Bheri) and Dang (Rapti), Kanchanpur, Dadeldhura, Darchula, Baitadi, Dadeldhura (Mahakali), Kailali, Doti, Bajhang, Achham, Bajura (Seti)",Combination of well above normal temperature and lack of rainfall,,No,No,No,,,Km2,,,,2016,2.0,1.0,2016,5.0,2.0,11.0,,,,,,,,,,,82.010330903136,"[{""adm2_code"":22352,""adm2_name"":""Janakpur""},{""adm2_code"":22357,""adm2_name"":""Mahakali""},{""adm2_code"":22358,""adm2_name"":""Seti""},{""adm2_code"":22360,""adm2_name"":""Rapti""},{""adm2_code"":22361,""adm2_name"":""Bheri""},{""adm2_code"":22364,""adm2_name"":""Lumbini""}]",2016-06-10,2023-09-25
2016-0206-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,California province,"Combination of heat, extented drought and gusty winds",,No,No,Yes,,,Km2,,,,2016,6.0,25.0,2016,6.0,26.0,,,36.0,855.0,891.0,,,,,150000.0,182904.0,82.010330903136,"[{""adm1_code"":3218,""adm1_name"":""California""}]",2016-07-06,2023-09-25
2016-0264-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,Sand Fire,USA,United States of America,Northern America,Americas,"Los Angeles, San Francisco districts (California province)",Drought,,No,No,No,,,Km2,,,,2016,7.0,24.0,2016,8.0,1.0,2.0,,420.0,,420.0,,,,,50000.0,60968.0,82.010330903136,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28902,""adm2_name"":""San Francisco""}]",2016-08-03,2023-09-25
2016-0285-PRT,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,PRT,Portugal,Southern Europe,Europe,"Silves district (Faro province), Funchal (Ilha Da Madeira (madeira) province, Madere Isl.)",,,Yes,No,No,,,Km2,,,,2016,8.0,8.0,2016,8.0,13.0,4.0,200.0,699.0,462.0,1361.0,,,,,157000.0,191439.0,82.010330903136,"[{""adm2_code"":24789,""adm2_name"":""Funchal""},{""adm2_code"":24770,""adm2_name"":""Silves""}]",2016-08-10,2023-09-25
2016-0297-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,Clayton Fire,USA,United States of America,Northern America,Americas,"Lower Lake, Clearlake (Lake district, California province)",,,No,No,No,,,Km2,,,,2016,8.0,13.0,2016,8.0,16.0,,,,567.0,567.0,,,,,100000.0,121936.0,82.010330903136,"[{""adm2_code"":28881,""adm2_name"":""Lake""}]",2016-08-16,2023-09-25
2016-0442-ISR,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,ISR,Israel,Western Asia,Asia,"Nataf, Sha'ar Hagai (Jérusalem province), Modiin (Central district province), Haifa province",DRought and high winds,,No,No,No,,,Km2,,,,2016,11.0,18.0,2016,11.0,26.0,,137.0,60000.0,,60137.0,,,,,520000.0,634066.0,82.010330903136,"[{""adm1_code"":1610,""adm1_name"":""Central District""},{""adm1_code"":1611,""adm1_name"":""Haifa""},{""adm1_code"":1612,""adm1_name"":""Jerusalem""}]",2016-11-25,2023-09-25
2016-0463-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Gatlinburg city (Sevier district, Tennessee province)",,,No,No,No,,,Km2,,,,2016,11.0,,2016,12.0,31.0,14.0,191.0,,6383.0,6574.0,,,600000.0,731615.0,1200000.0,1463230.0,82.010330903136,"[{""adm2_code"":31182,""adm2_name"":""Sevier""}]",2016-12-01,2023-09-25
2017-0002-CHL,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2016-000136,,CHL,Chile,Latin America and the Caribbean,Americas,"Valparaiso, Santo Domingo (San Antonio), Casablanca (Valparaiso), Maule (Santa Olga), Biobio, Metropolitana, O'Higgins, Araucania",,Heat wave,Yes,No,Yes,,4670.0,Km2,,,,2017,1.0,15.0,2017,3.0,16.0,11.0,16.0,7157.0,6000.0,13173.0,,,165000.0,196998.0,550000.0,656660.0,83.7572545519631,"[{""adm1_code"":884,""adm1_name"":""Araucania""},{""adm1_code"":887,""adm1_name"":""Biobio""},{""adm1_code"":889,""adm1_name"":""Libertador Gral. Bernardo O'Higgins""},{""adm1_code"":892,""adm1_name"":""Maule""},{""adm1_code"":893,""adm1_name"":""Metropolitana""},{""adm1_code"":149630,""adm1_name"":""Valparaiso""}]",2017-01-03,2023-09-25
2017-0072-AUS,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,Sir Ivan fire,AUS,Australia,Australia and New Zealand,Oceania,"New South Wales states (Dunedoo, Uarbry, Pappinbarra, Dondingalong, Kempsey, Boggabri, Narrabri, Mudgee)",,Heat wave,No,No,No,,59000.0,Km2,,,,2017,2.0,9.0,2017,2.0,13.0,,2.0,27.0,114.0,143.0,,,15000.0,17909.0,20000.0,23879.0,83.7572545519631,"[{""adm2_code"":5016,""adm2_name"":""Port Macquarie-Hastings (A)""},{""adm2_code"":5028,""adm2_name"":""Kempsey (A)""},{""adm2_code"":5056,""adm2_name"":""Narrabri (A)""},{""adm2_code"":154632,""adm2_name"":""Mid-Western Regional (A)""},{""adm2_code"":154642,""adm2_name"":""Warrumbungle Shire (A)""}]",2017-03-16,2023-09-25
2017-0176-PRT,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,PRT,Portugal,Southern Europe,Europe,"Pedrogao Grande (Leiria),Figueiro dos Vinhos, Nodeirinho, Castanheira de Pera; Coimbra district (Gois, Pampilhosa da Serra, Arganil)","Dry conditions, high temperatures (40°C), lightning",Drought|Heat wave,No,No,No,,300.0,Km2,,,,2017,6.0,17.0,2017,6.0,21.0,64.0,204.0,500.0,,704.0,565000.0,674568.0,19000.0,22685.0,232000.0,276991.0,83.7572545519631,"[{""adm2_code"":24727,""adm2_name"":""Arganil""},{""adm2_code"":24732,""adm2_name"":""Gois""},{""adm2_code"":24738,""adm2_name"":""Pampilhosa Da Serra""},{""adm2_code"":24814,""adm2_name"":""Castanheira De Pera""},{""adm2_code"":24815,""adm2_name"":""Figueiro Dos Vinhos""},{""adm2_code"":24820,""adm2_name"":""Pedrogao Grande""}]",2017-06-19,2023-09-25
2017-0228-ESP,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ESP,Spain,Southern Europe,Europe,"Near Moguer and Mazagon (Huelva province), Andalousia, Donana National park",,Heat wave,No,No,No,,,Km2,,,,2017,6.0,24.0,2017,6.0,28.0,,,1500.0,,1500.0,,,,,,,83.7572545519631,"[{""adm2_code"":25780,""adm2_name"":""Huelva""}]",2017-06-29,2023-09-25
2017-0252-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,"Wall Fire, Alamo Fire, Whittier Fire",USA,United States of America,Northern America,Americas,"Butte (Oroville), San Luis Obispo, Santa Barbara (California)",Weather,,No,No,Yes,,190.0,Km2,,,,2017,7.0,6.0,2017,7.0,10.0,,,9.0,147.0,156.0,,,,,,,83.7572545519631,"[{""adm2_code"":28868,""adm2_name"":""Butte""},{""adm2_code"":28904,""adm2_name"":""San Luis Obispo""},{""adm2_code"":28906,""adm2_name"":""Santa Barbara""}]",2017-07-10,2023-09-25
