DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2011-9363-MEX,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MEX,Mexico,Latin America and the Caribbean,Americas,"Nuevo Leon, Guanajuato, Sonora, Chihuahua, Coahuila, Durango, Zacatecas, San Luis Potosi provinces",,,No,No,No,,,Km2,,,,2011,9.0,,2011,12.0,,,,2500000.0,,2500000.0,,,,,,,76.8615953778198,"[{""adm1_code"":2033,""adm1_name"":""Chihuahua""},{""adm1_code"":2034,""adm1_name"":""Coahuila""},{""adm1_code"":2037,""adm1_name"":""Durango""},{""adm1_code"":2038,""adm1_name"":""Guanajuato""},{""adm1_code"":2046,""adm1_name"":""Nuevo Leon""},{""adm1_code"":2051,""adm1_name"":""San Luis Potosi""},{""adm1_code"":2053,""adm1_name"":""Sonora""},{""adm1_code"":2059,""adm1_name"":""Zacatecas""}]",2012-01-06,2023-09-25
2011-9363-USA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,USA,United States of America,Northern America,Americas,"Texas, Oklahoma, New Mexico, Arizona, Kansas, Louisiana provinces",,,No,No,No,,,Km2,,,,2011,1.0,,2011,11.0,,,,,,,,,1000000.0,1301040.0,8000000.0,10408319.0,76.8615953778198,"[{""adm1_code"":3216,""adm1_name"":""Arizona""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2012-04-05,2023-09-25
2011-9390-TUV,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2011-000176,,TUV,Tuvalu,Polynesia,Oceania,Nukulaelae Isl. Funati Islands,La Nina,,Yes,No,Yes,,,Km2,,,,2011,9.0,,2011,,,,,,,,,,,,,,76.8615953778198,"[{""adm1_code"":3103,""adm1_name"":""Administrative unit not available""}]",2011-11-09,2023-09-25
2011-9415-TZA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2011-000145,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Ngorongoro district (Arusha province), Simanjiro district (Manyara province), Same, Rombo, Mwanga districts (Kilimanjaro province)",,Food shortage,No,No,No,,,Km2,,,,2011,8.0,,2012,,,,,1000000.0,,1000000.0,,,,,,,76.8615953778198,"[{""adm2_code"":190510,""adm2_name"":""Ngorongoro""},{""adm2_code"":48417,""adm2_name"":""Rombo""},{""adm2_code"":48418,""adm2_name"":""Same""},{""adm2_code"":190511,""adm2_name"":""Mwanga""},{""adm2_code"":48429,""adm2_name"":""Simanjiro""}]",2013-03-25,2023-09-25
2011-9524-BFA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,BFA,Burkina Faso,Sub-Saharan Africa,Africa,"Sahel, Centre-nord, Est, Centre-ouest and Centre-est provinces",,Food shortage,No,Yes,No,,,Km2,,,,2011,12.0,,2012,,,,,2850000.0,,2850000.0,,,,,,,76.8615953778198,"[{""adm1_code"":40279,""adm1_name"":""Centre-est""},{""adm1_code"":40280,""adm1_name"":""Centre-nord""},{""adm1_code"":40281,""adm1_name"":""Centre-ouest""},{""adm1_code"":40283,""adm1_name"":""Est""},{""adm1_code"":40287,""adm1_name"":""Sahel""}]",2014-05-05,2023-09-25
2011-9529-NER,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,NER,Niger,Sub-Saharan Africa,Africa,"Diffa, N'Guigmi districts (Diffa province); Dogondoutchi, Loga districts (Dosso province); Aguie, Guidan Roumji, Madarounfa, Mayahi districts (Maradi province); Bouza, Illela, Birni N'konni, Madaoua districts (Tahoua province); Filingue, Ouallam, Tera, Tillaberi (Tillaberi); Goure, Matamey, Tanout (Zinder)","Dry spells and pests, bad harvests 2010/2011",Food shortage,Yes,No,No,,,Km2,,,,2011,,,2012,,,,,3000000.0,,3000000.0,,,,,,,76.8615953778198,"[{""adm2_code"":22554,""adm2_name"":""Diffa""},{""adm2_code"":22556,""adm2_name"":""N'guigmi""},{""adm2_code"":22558,""adm2_name"":""Dogondoutchi""},{""adm2_code"":22561,""adm2_name"":""Loga""},{""adm2_code"":22562,""adm2_name"":""Aguie""},{""adm2_code"":22564,""adm2_name"":""Guidan Roumji""},{""adm2_code"":22565,""adm2_name"":""Madarounfa""},{""adm2_code"":22566,""adm2_name"":""Mayahi""},{""adm2_code"":22571,""adm2_name"":""Birni N'konni""},{""adm2_code"":22572,""adm2_name"":""Bouza""},{""adm2_code"":22573,""adm2_name"":""Illela""},{""adm2_code"":22575,""adm2_name"":""Madaoua""},{""adm2_code"":22578,""adm2_name"":""Filingue""},{""adm2_code"":22580,""adm2_name"":""Ouallam""},{""adm2_code"":22582,""adm2_name"":""Tera""},{""adm2_code"":22583,""adm2_name"":""Tillaberi""},{""adm2_code"":22584,""adm2_name"":""Goure""},{""adm2_code"":22586,""adm2_name"":""Matamey""},{""adm2_code"":22588,""adm2_name"":""Tanout""}]",2014-05-05,2023-09-25
2011-9560-SEN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2011-000193,,SEN,Senegal,Sub-Saharan Africa,Africa,"Kaffrine, Kedougou, Tambacounda, Saint-Louis, Matam, Diourbel, Kolda, Kaolack, Fatick provinces, Louga, Linguere districts (Louga province)",Poor rainy season,Food shortage,Yes,No,No,,,Km2,,,,2011,12.0,,2013,,,,,850000.0,,850000.0,,,,,,,76.8615953778198,"[{""adm1_code"":1373,""adm1_name"":""Kaolack""},{""adm1_code"":1374,""adm1_name"":""Kedougou""},{""adm1_code"":1375,""adm1_name"":""Kolda""},{""adm1_code"":1377,""adm1_name"":""Tambacounda""},{""adm1_code"":1378,""adm1_name"":""Kaffrine""},{""adm1_code"":47585,""adm1_name"":""Diourbel""},{""adm1_code"":47586,""adm1_name"":""Fatick""},{""adm1_code"":47588,""adm1_name"":""Matam""},{""adm1_code"":47589,""adm1_name"":""Saint louis""},{""adm2_code"":25336,""adm2_name"":""Louga""},{""adm2_code"":47594,""adm2_name"":""Linguere""}]",2014-07-29,2023-09-25
2011-9629-LSO,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2012-000155,,LSO,Lesotho,Sub-Saharan Africa,Africa,"Quthing, Mohale's Hoek, Mafeteng, Maseru, Berea, Leribe, Butha Buthe, Mokhotlong, Thaba-Tseka provinces",Polonged periods of drought follwoed by excessive rains,Food shortage,No,No,No,,,Km2,,,,2011,12.0,,2012,10.0,,,,725515.0,,725515.0,,,,,,,76.8615953778198,"[{""adm1_code"":1803,""adm1_name"":""Berea""},{""adm1_code"":1804,""adm1_name"":""Butha Buthe""},{""adm1_code"":1805,""adm1_name"":""Leribe""},{""adm1_code"":1806,""adm1_name"":""Mafeteng""},{""adm1_code"":1807,""adm1_name"":""Maseru""},{""adm1_code"":1808,""adm1_name"":""Mohale's Hoek""},{""adm1_code"":1809,""adm1_name"":""Mokhotlong""},{""adm1_code"":1811,""adm1_name"":""Quthing""},{""adm1_code"":1812,""adm1_name"":""Thaba Tseka""}]",2014-07-29,2023-09-25
2011-9661-MLI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2011-000205,,MLI,Mali,Sub-Saharan Africa,Africa,"Kayes, Koulikoro, Mopti, Segou provinces",Insufficient rainfall,Food shortage,Yes,No,No,,,Km2,,,,2011,,,2012,,,,,3500000.0,,3500000.0,,,,,,,76.8615953778198,"[{""adm1_code"":1928,""adm1_name"":""Kayes""},{""adm1_code"":1930,""adm1_name"":""Koulikoro""},{""adm1_code"":1931,""adm1_name"":""Mopti""},{""adm1_code"":1932,""adm1_name"":""Segou""}]",2014-05-05,2023-09-25
2011-9662-MRT,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2011-000205,,MRT,Mauritania,Sub-Saharan Africa,Africa,"Hodh El Chargi, Assaba, Brakna, Gorgol, Hodh El Gharbi, Guidimakha provinces",Lack of rains,Food shortage,Yes,No,Yes,,,Km2,,,,2011,,,2012,,,,,723000.0,,723000.0,,,,,,,76.8615953778198,"[{""adm1_code"":2005,""adm1_name"":""Assaba""},{""adm1_code"":2006,""adm1_name"":""Brakna""},{""adm1_code"":2008,""adm1_name"":""Gorgol""},{""adm1_code"":2009,""adm1_name"":""Guidimakha""},{""adm1_code"":2010,""adm1_name"":""Hodh Ech Chargi""},{""adm1_code"":2011,""adm1_name"":""Hodh El Gharbi""}]",2014-05-05,2023-09-25
2011-9663-ETH,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2012-000049,,ETH,Ethiopia,Sub-Saharan Africa,Africa,"Dire Dawa, Gambela, Hareri, Oromia, SNNPR, Somali, Addis Ababa provinces (Southern Ethiopia)","Consecutive seasons of poor rainfall, rapid population growth, sustained high food prices, endemic poverty",Food shortage,No,No,No,,,Km2,,,,2012,,,2012,,,,,1000000.0,,1000000.0,,,,,,,78.4521138829003,"[{""adm1_code"":1227,""adm1_name"":""Addis Ababa""},{""adm1_code"":1231,""adm1_name"":""Dire Dawa""},{""adm1_code"":1232,""adm1_name"":""Gambela""},{""adm1_code"":1233,""adm1_name"":""Hareri""},{""adm1_code"":1236,""adm1_name"":""SNNPR""},{""adm1_code"":47678,""adm1_name"":""Oromia""},{""adm1_code"":47679,""adm1_name"":""Somali""}]",2014-04-30,2023-09-25
2011-9663-KEN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2012-000049,,KEN,Kenya,Sub-Saharan Africa,Africa,"Wajir, Mandera districts (North Eastern province), Turkana district (Rift Valley province), Tana river district (Coast province), Moyale, Marsabit, Mwingi districts (Eastern province)",,Food shortage,Yes,No,No,,,Km2,,,,2011,,,2012,,,,,3750000.0,,3750000.0,,,,,,,76.8615953778198,"[{""adm2_code"":51346,""adm2_name"":""Tana River""},{""adm2_code"":51352,""adm2_name"":""Marsabit""},{""adm2_code"":51357,""adm2_name"":""Moyale""},{""adm2_code"":51358,""adm2_name"":""Mwingi""},{""adm2_code"":51363,""adm2_name"":""Mandera""},{""adm2_code"":51364,""adm2_name"":""Wajir""},{""adm2_code"":51392,""adm2_name"":""Turkana""}]",2014-04-30,2023-09-25
2011-9663-SDN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2012-000049,,SDN,Sudan,Northern Africa,Africa,Abyei district (Southern Kordofan province),,Food shortage,No,No,No,,,Km2,,,,2012,,,2012,,,,,3200000.0,,3200000.0,,,,,,,78.4521138829003,"[{""adm2_code"":4151,""adm2_name"":""Abyei""}]",2012-06-12,2023-09-25
2011-9663-SOM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2012-000049,,SOM,Somalia,Sub-Saharan Africa,Africa,"Bakool, Gedo, Juba, Hiraan provinces",,Food shortage,No,No,No,,,Km2,,,,2012,,,2012,,,,,3000000.0,,3000000.0,,,,,,,78.4521138829003,"[{""adm1_code"":2689,""adm1_name"":""Bakool""},{""adm1_code"":2694,""adm1_name"":""Gedo""},{""adm1_code"":2695,""adm1_name"":""Hiraan""},{""adm1_code"":2696,""adm1_name"":""Juba Hoose""},{""adm1_code"":2698,""adm1_name"":""Juba Dhexe""}]",2012-06-12,2023-09-25
2012-9021-PRY,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2012-000011,,PRY,Paraguay,Latin America and the Caribbean,Americas,"Concepcion, San pedro, Cordillera, Guaira, Caaguazu, Caazapa, Itapua, Misiones, Paraguari, Alto Parana, Central, Neembucu, Amambay, Canindeyu provinces",Environmenatl effectes associated with la Nina lead to disruption of rain patterns,Food shortage,No,No,Yes,132.0,,Km2,,,,2012,1.0,,2012,1.0,,,,1391900.0,,1391900.0,,,,,,,78.4521138829003,"[{""adm1_code"":2312,""adm1_name"":""Alto Parana""},{""adm1_code"":2313,""adm1_name"":""Amambay""},{""adm1_code"":2315,""adm1_name"":""Caaguazu""},{""adm1_code"":2316,""adm1_name"":""Caazapa""},{""adm1_code"":2317,""adm1_name"":""Canindeyu""},{""adm1_code"":2318,""adm1_name"":""Central""},{""adm1_code"":2319,""adm1_name"":""Concepcion""},{""adm1_code"":2320,""adm1_name"":""Cordillera""},{""adm1_code"":2321,""adm1_name"":""Guaira""},{""adm1_code"":2322,""adm1_name"":""Itapua""},{""adm1_code"":2323,""adm1_name"":""Misiones""},{""adm1_code"":2324,""adm1_name"":""Neembucu""},{""adm1_code"":2325,""adm1_name"":""Paraguari""},{""adm1_code"":2327,""adm1_name"":""San Pedro""}]",2012-01-31,2023-09-25
2012-9065-AGO,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2012-000092,,AGO,Angola,Sub-Saharan Africa,Africa,"Bengo, Cuanza Sul, Benguela, Huila, Namibe, Cunene, Moxico, Bie, Huambo, Zaire, Kuando Kubango provinces",Lack of rain,Food shortage,Yes,No,No,,,Km2,,,,2012,3.0,,2013,5.0,,,,1833900.0,,1833900.0,,,,,,,78.4521138829003,,2014-07-29,2023-09-25
2012-9109-THA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,THA,Thailand,South-eastern Asia,Asia,"Lampang, Kamphaeng Phet, Nan, Phayao, Chiang Mai, Sukhothai (Northern provinces); Nong Khai, Si Sa Ket, Khon Kaen, Maha Sarakham, Udon Thani, Chaiyaphum (NorthEast provinces); Phetchaburi, Kanchanaburi, Prachuap Khiri Khan, Chon Buri, Nakhon Nayok, Suphan Buri, Chanthaburi, Chachoengsao, Trat, Phuket provinces. 17 are in the North, 19 in the Northeast, 5 in the central region, 6 in the East and 1 in the South.",,,No,No,Yes,,,Km2,,,,2012,4.0,,2012,8.0,,,,12000000.0,,12000000.0,,,,,1200.0,1530.0,78.4521138829003,,2012-04-25,2023-09-25
2012-9160-TCD,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:EO-2012-000001,,TCD,Chad,Sub-Saharan Africa,Africa,"Kanem, Lac Barl el Gazal, Batha Est, Batha Ouest, Hadjer Lamis, Ouaddai, Salamat provinces",Insufficent rains,Food shortage,No,No,No,,,Km2,,,,2012,6.0,,2013,2.0,,,,1600000.0,,1600000.0,,,,,,,78.4521138829003,"[{""adm1_code"":875,""adm1_name"":""Lac""},{""adm1_code"":881,""adm1_name"":""Salamat""},{""adm1_code"":12904,""adm1_name"":""Batha Est""},{""adm1_code"":12905,""adm1_name"":""Batha Ouest""},{""adm1_code"":12912,""adm1_name"":""Hadjer Lamis""},{""adm1_code"":12914,""adm1_name"":""Barl El Gazal""},{""adm1_code"":12915,""adm1_name"":""Kanem""},{""adm1_code"":12927,""adm1_name"":""Ouaddai""}]",2013-02-25,2023-09-25
2012-9222-PRK,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,"Yanggang-do, Chagang-do, Hamgyong-bukto, Hamgyong-namdo, Kangwon-do provinces",,Food shortage,No,No,No,,,Km2,,,,2012,4.0,,2012,,,,,3000000.0,,3000000.0,,,,,,,78.4521138829003,"[{""adm1_code"":1054,""adm1_name"":""Chagang-do""},{""adm1_code"":1056,""adm1_name"":""Kangwon-do""},{""adm1_code"":1058,""adm1_name"":""Hamgyong-bukto""},{""adm1_code"":1062,""adm1_name"":""Hamgyong-namdo""},{""adm1_code"":1065,""adm1_name"":""Yanggang-do""}]",2012-07-19,2023-09-25
2012-9235-USA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,USA,United States of America,Northern America,Americas,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin provinces",,Heat wave,No,No,No,,,Km2,,,,2012,6.0,,2012,,,,,,,,,,,,,,78.4521138829003,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2012-07-19,2023-09-25
2012-9245-GMB,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2012-000046,,GMB,Gambia,Sub-Saharan Africa,Africa,"NO DATA: all country selected - North Bank, Lower River (mainly?), Upper River, West Coast, Kanifing Municipal Council, Central River provinces","Late, erratic and unevenly distributed rainbfall during 2011/2012",Crop failure|Food shortage,Yes,No,Yes,,,Km2,,,,2012,3.0,,2012,,,,,428000.0,,428000.0,,,,,,,78.4521138829003,"[{""adm1_code"":1285,""adm1_name"":""Central River""},{""adm1_code"":1287,""adm1_name"":""Lower River""},{""adm1_code"":1288,""adm1_name"":""North Bank""},{""adm1_code"":1289,""adm1_name"":""Upper River""},{""adm1_code"":1290,""adm1_name"":""West Coast""},{""adm1_code"":112869,""adm1_name"":""Kanifing Municipal Council""}]",2012-07-23,2023-09-25
2012-9290-ITA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ITA,Italy,Southern Europe,Europe,"Abruzzi, Basilicata, Calabria, Campania, Emilia-romagna, Friuli-venezia Giulia, Lazio, Liguria, Lombardia, Marche, Molise, Piemonte, Puglia, Sardegna, Sicilia, Toscana, Trentino-alto Adige, Umbria, Valle D'aosta, Veneto provinces",,Heat wave,No,No,No,,,Km2,,,,2012,6.0,1.0,2012,10.0,10.0,,,,,,,,,,1190000.0,1516849.0,78.4521138829003,"[{""adm1_code"":1616,""adm1_name"":""Abruzzi""},{""adm1_code"":1617,""adm1_name"":""Basilicata""},{""adm1_code"":1618,""adm1_name"":""Calabria""},{""adm1_code"":1619,""adm1_name"":""Campania""},{""adm1_code"":1620,""adm1_name"":""Emilia-romagna""},{""adm1_code"":1621,""adm1_name"":""Friuli-venezia Giulia""},{""adm1_code"":1622,""adm1_name"":""Lazio""},{""adm1_code"":1623,""adm1_name"":""Liguria""},{""adm1_code"":1624,""adm1_name"":""Lombardia""},{""adm1_code"":1625,""adm1_name"":""Marche""},{""adm1_code"":1626,""adm1_name"":""Molise""},{""adm1_code"":1627,""adm1_name"":""Piemonte""},{""adm1_code"":1628,""adm1_name"":""Puglia""},{""adm1_code"":1629,""adm1_name"":""Sardegna""},{""adm1_code"":1630,""adm1_name"":""Sicilia""},{""adm1_code"":1631,""adm1_name"":""Toscana""},{""adm1_code"":1632,""adm1_name"":""Trentino-alto Adige""},{""adm1_code"":1633,""adm1_name"":""Umbria""},{""adm1_code"":1634,""adm1_name"":""Valle D'aosta""},{""adm1_code"":1635,""adm1_name"":""Veneto""}]",2013-03-28,2023-09-25
2012-9304-MWI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2012-000156,,MWI,Malawi,Sub-Saharan Africa,Africa,"Balaka, Blantyre, Chikwawa, Machinga, Mangochi, Mulanje, Mwanza, Neno, Nsanje, Phalombe, Thyolo, Zomba districts (Southern Region Province), Dedza, Ntcheu, Salima districts (Central Region Province)","Lenthly dry spells overt past 3 years, current high food prices and recent devaluation of the currency",Food shortage,Yes,No,No,,,Km2,,,,2012,8.0,,2013,,,,,1900000.0,,1900000.0,,,,,,,78.4521138829003,"[{""adm2_code"":19307,""adm2_name"":""Dedza""},{""adm2_code"":19313,""adm2_name"":""Ntcheu""},{""adm2_code"":19315,""adm2_name"":""Salima""},{""adm2_code"":19321,""adm2_name"":""Blantyre""},{""adm2_code"":19322,""adm2_name"":""Chikwawa""},{""adm2_code"":19325,""adm2_name"":""Mangochi""},{""adm2_code"":19328,""adm2_name"":""Nsanje""},{""adm2_code"":19329,""adm2_name"":""Thyolo""},{""adm2_code"":19330,""adm2_name"":""Zomba""},{""adm2_code"":42174,""adm2_name"":""Balaka""},{""adm2_code"":42175,""adm2_name"":""Machinga""},{""adm2_code"":42176,""adm2_name"":""Mulanje""},{""adm2_code"":42177,""adm2_name"":""Phalombe""},{""adm2_code"":65270,""adm2_name"":""Neno""},{""adm2_code"":65271,""adm2_name"":""Mwanza""}]",2014-07-29,2023-09-25
2012-9355-GTM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,GTM,Guatemala,Latin America and the Caribbean,Americas,"Jalapa, El Progreso, Zacapa, Santa Rosa, Guatemala, Sacatepéquez, Solola, Chimaltenango, Baja Verapaz, Quiché, Huehuetenango provinces",,Heat wave,No,No,No,,,Km2,,,,2012,6.0,,2012,,,,,266485.0,,266485.0,,,,,,,78.4521138829003,"[{""adm1_code"":64821,""adm1_name"":""Guatemala""},{""adm1_code"":64822,""adm1_name"":""El Progreso""},{""adm1_code"":64823,""adm1_name"":""Sacatepéquez""},{""adm1_code"":64824,""adm1_name"":""Chimaltenango""},{""adm1_code"":64826,""adm1_name"":""Santa Rosa""},{""adm1_code"":64827,""adm1_name"":""Sololá""},{""adm1_code"":64833,""adm1_name"":""Huehuetenango""},{""adm1_code"":64834,""adm1_name"":""Quiché""},{""adm1_code"":64835,""adm1_name"":""Baja Verapaz""},{""adm1_code"":64839,""adm1_name"":""Zacapa""},{""adm1_code"":64841,""adm1_name"":""Jalapa""}]",2012-09-14,2023-09-25
2012-9379-HND,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,HND,Honduras,Latin America and the Caribbean,Americas,"Choluteca, Francisco Morazan, Gracias A Dios, La Paz, Olancho, Paraiso, Valle provinces",,,No,No,No,,,Km2,,,,2012,9.0,,2012,9.0,,,,125000.0,,125000.0,,,,,,,78.4521138829003,"[{""adm1_code"":1421,""adm1_name"":""Choluteca""},{""adm1_code"":1426,""adm1_name"":""Francisco Morazan""},{""adm1_code"":1427,""adm1_name"":""Gracias A Dios""},{""adm1_code"":1430,""adm1_name"":""La Paz""},{""adm1_code"":1434,""adm1_name"":""Olancho""},{""adm1_code"":1435,""adm1_name"":""Paraiso""},{""adm1_code"":1437,""adm1_name"":""Valle""}]",2012-09-21,2023-09-25
2012-9395-RUS,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,RUS,Russian Federation,Eastern Europe,Europe,"Adygeya Rep., Astrakhanskaya Oblast, Bashkortostan Rep., Belgorodskaya Oblast, Bryanskaya Oblast, Chelyabinskaya Oblast, Kalmykiya Rep., Krasnodarskiy Kray, Kurskaya Oblast, Lipetskaya Oblast, Name Unknown, Orenburgskaya Oblast, Orlovskaya Oblast, Penzenskaya Oblast, Rostovskaya Oblast, Samarskaya Oblast, Saratovskaya Oblast, Stavropolskiy Kray, Tambovskaya Oblast, Ulyanovskaya Oblast, Volgogradskaya Oblast, Voronezhskaya Oblast provinces",,,No,No,No,,,Km2,,,,2012,6.0,1.0,2012,8.0,31.0,,,,,,,,,,1140000.0,1453116.0,78.4521138829003,"[{""adm1_code"":2487,""adm1_name"":""Adygeya Rep.""},{""adm1_code"":2493,""adm1_name"":""Astrakhanskaya Oblast""},{""adm1_code"":2494,""adm1_name"":""Bashkortostan Rep.""},{""adm1_code"":2495,""adm1_name"":""Belgorodskaya Oblast""},{""adm1_code"":2496,""adm1_name"":""Bryanskaya Oblast""},{""adm1_code"":2499,""adm1_name"":""Chelyabinskaya Oblast""},{""adm1_code"":2510,""adm1_name"":""Kalmykiya Rep.""},{""adm1_code"":2524,""adm1_name"":""Krasnodarskiy Kray""},{""adm1_code"":2527,""adm1_name"":""Kurskaya Oblast""},{""adm1_code"":2530,""adm1_name"":""Lipetskaya Oblast""},{""adm1_code"":2537,""adm1_name"":""Name Unknown""},{""adm1_code"":2543,""adm1_name"":""Orenburgskaya Oblast""},{""adm1_code"":2544,""adm1_name"":""Orlovskaya Oblast""},{""adm1_code"":2545,""adm1_name"":""Penzenskaya Oblast""},{""adm1_code"":2549,""adm1_name"":""Rostovskaya Oblast""},{""adm1_code"":2553,""adm1_name"":""Samarskaya Oblast""},{""adm1_code"":2555,""adm1_name"":""Saratovskaya Oblast""},{""adm1_code"":2558,""adm1_name"":""Stavropolskiy Kray""},{""adm1_code"":2560,""adm1_name"":""Tambovskaya Oblast""},{""adm1_code"":2569,""adm1_name"":""Ulyanovskaya Oblast""},{""adm1_code"":2572,""adm1_name"":""Volgogradskaya Oblast""},{""adm1_code"":2574,""adm1_name"":""Voronezhskaya Oblast""}]",2012-10-23,2023-09-25
2012-9405-LKA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2012-000177,,LKA,Sri Lanka,Southern Asia,Asia,"Anuradhapura, Polonnaruwa districts (North Central province), Kurunegala, Puttalam districts (North Western province), Moneragala district (Uva province), Hambantota district (Southern province), Mannar district (Northern province)",,,No,No,No,,,Km2,,,,2012,1.0,,2012,11.0,,,,1800000.0,,1800000.0,,,,,,,78.4521138829003,"[{""adm2_code"":25835,""adm2_name"":""Anuradhapura""},{""adm2_code"":25836,""adm2_name"":""Polonnaruwa""},{""adm2_code"":25837,""adm2_name"":""Kurunegala""},{""adm2_code"":25838,""adm2_name"":""Puttalam""},{""adm2_code"":25841,""adm2_name"":""Mannar""},{""adm2_code"":25847,""adm2_name"":""Hambantota""},{""adm2_code"":25850,""adm2_name"":""Moneragala""}]",2013-04-09,2023-09-25
2012-9478-MDA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2012-000199,,MDA,Republic of Moldova,Eastern Europe,Europe,"Falesti district (Balti province), Vulcanesti district (Cahul province), Chisinau, Criuleni, Ialoveni districts (Chisinau province), Ciadir-Lunga district (Gagauzia province), Basarabeasca district (Lapusna province), Orhei, Rezina, Telenesti districts (Orhei province), Ungheni district (Ungheni province)",Combined impact of poor rainfall and extremely high temperatures,,No,No,No,,,Km2,,,,2012,11.0,,2012,,,,,5800.0,,5800.0,,,,,,,78.4521138829003,"[{""adm2_code"":41167,""adm2_name"":""Falesti""},{""adm2_code"":41174,""adm2_name"":""Vulcanesti""},{""adm2_code"":41176,""adm2_name"":""Criuleni""},{""adm2_code"":41177,""adm2_name"":""Ialoveni""},{""adm2_code"":41179,""adm2_name"":""Chisinau""},{""adm2_code"":41191,""adm2_name"":""Ciadir-Lunga""},{""adm2_code"":41193,""adm2_name"":""Basarabeasca""},{""adm2_code"":41197,""adm2_name"":""Orhei""},{""adm2_code"":41198,""adm2_name"":""Rezina""},{""adm2_code"":41199,""adm2_name"":""Telenesti""},{""adm2_code"":41209,""adm2_name"":""Ungheni""}]",2012-12-19,2023-09-25
